id_centre_desservi,annee,production,distribution,cons_pop_branchee,cons_bf,cons_administrative,cons_industrielle,cons_autres,nbre_abonnes_particuliers,nbre_bf,abon_administratifs,abon_industrielle,autres_abonnes,taux_branchement,rend_distribution,rend_adduction,organisme_distributeur,dot_pop_branchee,dot_bf,dot_administrative,dot_industrielle,dot_globale_nette,dot_globale_brute,dr,kp,regie,cons_totale_calc,production_implied,lib_centre_uniformise,milieu,code_commune,lib_commune,lib_province,id_province,code_region_12,libelle_region,srm,id_dr_admin,type_centre,sa_centre,population_2024,menages_2024,mappable_on_map,id_dr,dr_volume_produit_traite_total,dr_debit_exploitable_total,dr_taux_utilisation_mean,dr_n_installations_actives
035510101,1995,285094.0,217475.0,72544.0,5821.0,24103.0,2623.0,0.0,834.0,,,,,0.392506108589938,0.483232555466146,0.762818579135303,ONEE,51.5340991786882,2.67174677946611,6.72064122048098,0.731371278318949,29.3025310750349,79.4927804883959,DR1,1.3,,105091.0,285093.9999999999,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,1996,260983.0,225073.0,74621.0,5600.0,25326.0,11360.0,0.0,927.0,,,,,0.432867022186192,0.519418144335393,0.862404830966002,ONEE,47.7890898538223,2.73731842515482,7.02083550343982,3.14920205792768,32.4087821290626,72.3493134405052,DR1,1.3,,116907.0,260982.99999999988,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,1997,224834.0,215479.0,80698.0,5686.0,26640.0,11005.0,0.0,1032.0,,,,,0.465380987841671,0.575596693877362,0.958391524413567,ONEE,47.7924081415823,2.93134703182765,7.34241622977839,3.03315655438105,34.1844047508703,61.9678982960208,DR1,1.3,,124029.0,224834.0000000001,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,1998,174068.0,166903.0,101348.0,1419.0,25870.0,6998.0,0.0,1179.0,,,,,0.513060975572525,0.812657651450244,0.958837925408461,ONEE,54.129443800939,0.798537247740991,7.08898068688799,1.91761448963441,37.1671393686143,47.698673761315,DR1,1.3,,135635.0,174068.0,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,1999,288533.0,278087.0,106413.0,702.0,26201.0,4108.0,0.0,1256.0,,,,,0.519378891123532,0.494176282961807,0.963796168895759,ONEE,55.8187801474945,0.397927744345227,7.13818527700783,1.11918114262617,37.4397150302478,78.6077635407389,DR1,1.3,,137424.0,288532.99999999994,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2000,207557.0,201631.0,98730.0,1075.0,28680.0,1576.0,0.0,1283.0,,,,,0.526390912325255,0.645044660791247,0.971448806833785,ONEE,50.8034596005908,0.614810068088761,7.76840180878248,0.426882888795021,35.2289437814525,56.2198805517945,DR1,1.3,,130061.0,207557.0000000001,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2001,189248.0,185591.0,109393.0,476.0,33285.0,1253.0,0.0,1361.0,,,,,0.554019527545117,0.778092687684209,0.980676149814001,ONEE,53.1740302577903,0.287426116996969,8.96362500859749,0.33743194038674,38.8886945055291,50.9643414639344,DR1,1.3,,144407.0,189247.99999999994,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2002,175548.0,169826.0,103852.0,361.0,23298.0,1648.0,0.0,1439.0,,,,,0.581180593479967,0.760537255779445,0.967404926287967,ONEE,47.8433370126414,0.230779967480529,6.23787034857595,0.441240034958072,34.5813845116199,47.0017024616624,DR1,1.3,,129159.0,175547.99999999997,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2003,158456.0,154915.0,80313.0,271.0,30774.0,1546.0,0.0,995.0,,,,,0.572615970577273,0.728812574637705,0.977653102438532,ONEE,37.3355608650458,0.168791778471999,8.19189235854735,0.411537843189517,30.0545075339387,42.180233169753,DR1,1.3,,112904.0,158455.99999999997,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2004,157752.0,151325.0,72926.0,130.0,30787.0,784.0,0.0,1022.0,,,,,0.583540354894104,0.6914059144226,0.959258836655003,ONEE,33.0745824508345,0.0826139333287008,8.14798543329593,0.207490842878618,27.6902352268637,41.7501217420762,DR1,1.3,,104627.0,157751.99999999997,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2005,152968.06,152807.0,75514.0,408.0,27525.0,1021.0,0.0,1044.0,,,,,0.590169836385289,0.683659779983901,0.998947100460057,ONEE,33.9404592105891,0.264072690915814,7.30120554477633,0.270827642551013,27.7108934006065,40.5758854803153,DR1,1.3,,104468.0,152968.05999999997,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2006,138158.0,138158.0,80095.0,0.0,26079.0,1657.0,0.0,1090.0,,,,,0.597107722706326,0.780490452959655,1.0,ONEE,35.6618886735849,0.0,6.93334094022213,0.440528622184442,28.6678586956974,36.7305693323827,DR1,1.3,,107831.0,138158.0,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2007,174365.665352772,172718.0,75708.0,9427.0,25277.0,1764.0,0.0,1107.0,,,,,0.600200439592678,0.649474866545467,0.990550517216572,ONEE,33.6110021581377,6.28300191789844,6.73537105012067,0.470039740966604,29.8906904663661,46.4619003264663,DR1,1.3,,112176.0,174365.665352772,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2008,166849.849890473,165910.0,77379.0,0.0,35112.0,1032.0,0.0,1157.0,,,,,0.600751051193467,0.684244469893316,0.994367091782882,ONEE,34.3992477951047,0.0,9.37725962599252,0.275613235760546,30.3182571349268,44.5601036961963,DR1,1.3,,113523.0,166849.84989047295,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2009,164554.713791169,160210.0,85011.0,700.0,28854.0,936.0,0.0,1201.0,,,,,0.603289713077548,0.720935022782598,0.973597147774917,ONEE,37.7184599795906,0.472312375976606,7.72343996502083,0.250542032552142,30.9165120745779,44.0468722855507,DR1,1.3,,115501.0,164554.71379116905,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2010,143308.939684999,139692.0,79628.0,0.0,22229.0,989.0,0.0,1243.0,,,,,0.617678356119262,0.73623400051542,0.974761241741449,ONEE,34.5853796099535,0.0,5.96360744924059,0.265329424054116,27.5915772965315,38.4469953775802,DR1,1.3,,102846.0,143308.93968499897,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2011,149796.705593287,147755.0,82593.0,0.0,26573.0,1265.0,0.0,1248.0,0.0,37.0,3.0,,0.627334039553052,0.747392643226964,0.986370156905647,ONEE,35.4011920145584,0.0,7.14519499458989,0.340144946681075,29.6937127327572,40.2787291992328,DR1,1.3,,110431.0,149796.7055932875,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510101,2012,148702.028081123,142977.0,86410.0,0.0,28234.0,1224.0,550.0,1272.0,0.0,37.0,2.0,0.0,0.632306098669303,0.814242850248641,0.9615,ONEE,36.82938843947,0.0,7.60904729029579,0.329867318953108,31.3745862237605,40.0751138284395,DR1,1.3,,116418.0,148702.02808112325,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,59583344.0,39559.2,0.0,175.0
035510101,2013,161874.935613475,157132.0,89753.0,0.0,32009.0,592.0,0.0,1283.0,0.0,37.0,3.0,0.0,0.637591481173986,0.778670162665784,0.9707,ONEE,38.0232045537007,0.0,8.64598254513842,0.159905703605922,33.0491595591198,43.7241984382364,DR1,1.3,,122354.0,161874.9356134748,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,60549168.0,39559.2,0.0,175.0
035510101,2014,177361.168243521,172466.0,91551.0,0.0,26240.0,255.0,0.0,1319.0,0.0,41.0,2.0,0.0,0.640850899742931,0.684459545649577,0.9724,ONEE,38.6752132529363,0.0,7.10379554929882,0.0690345985164329,31.9578753587092,48.0159099690078,DR1,1.3,,118046.0,177361.16824352118,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
035510101,2015,178853.546637672,170202.0,89638.0,0.0,23152.0,5.0,0.0,1338.0,0.0,42.0,2.0,0.0,0.645518097932003,0.662712541568254,0.951627760252366,ONEE,38.133239141925,0.0,6.3578236213002,0.00137306142477976,30.9748926816066,49.1153811146471,DR1,1.3,,112795.0,178853.54663767212,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
035510101,2016,181859.865961199,176566.0,89081.0,0.0,37553.0,7.0,0.0,1372.0,0.0,43.0,2.0,0.0,0.656969298476096,0.717244543117021,0.970890410958904,ONEE,37.7705500623522,0.0,10.4606323292419,0.00194989551579617,35.2766740022775,50.658248163005,DR1,1.3,,126641.0,181859.8659611993,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
035510101,2017,202441.555242596,199705.0,95492.0,0.0,38765.0,13.0,0.0,1406.0,0.0,43.0,2.0,0.0,0.667889349126582,0.67234170401342,0.986482245508753,ONEE,40.3988600677039,0.0,10.953336439945,0.00367324580728197,37.9389780418269,57.2013533857312,DR1,1.3,,134270.0,202441.55524259564,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
035510101,2018,190185.353995746,187770.0,92952.0,0.0,40266.0,7.0,0.0,1430.0,0.0,46.0,2.0,0.0,0.688507676587967,0.709511636576663,0.9873,ONEE,38.6945615358441,0.0,11.540867825252,0.0020063099085274,38.1843767947947,54.5101085969223,DR1,1.3,,133225.0,190185.35399574597,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
035510101,2019,229878.26377068,223935.0,100216.0,0.0,49687.0,9.0,0.0,1446.0,0.0,47.0,2.0,0.0,0.697451719274902,0.669444258378547,0.974146038545824,ONEE,41.7749782024132,0.0,14.4456168774591,0.00261659089695759,43.5842638383007,66.833041376753,DR1,1.3,,149912.0,229878.26377068006,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
035510101,2020,273813.750975075,272609.0,110313.0,0.0,40061.0,11.0,0.0,1467.0,0.0,47.0,2.0,0.0,0.708365872400566,0.551650899273318,0.995600107844165,ONEE,45.9256933202147,0.0,11.8143121517651,0.00324398875887812,44.3497499548987,80.7498845626724,DR1,1.3,,150385.0,273813.750975075,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
035510101,2021,311436.786646973,307608.0,109643.0,0.0,43382.0,25.0,0.0,2149.0,0.0,48.0,1.0,0.0,0.952459517672197,0.497548828378976,0.987706055253796,ONEE,34.4361331385322,0.0,12.9774559740058,0.00747859479392709,45.7839573284217,93.1643812502175,DR1,1.3,,153050.0,311436.7866469732,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
035510101,2022,356311.345346625,348075.0,130630.0,0.0,44171.0,5.0,0.0,2593.0,0.0,49.0,1.0,0.0,0.981390277744593,0.502207857501975,0.976884414559934,ONEE,40.3900609469973,0.0,13.4032637709925,0.00151720175805308,53.0431941036452,108.119239914831,DR1,1.3,,174806.0,356311.3453466248,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,54048827.0,46412.16,37.07116500994036,202.0
035510101,2023,283210.051740048,282208.0,138256.0,0.0,41177.0,3527.0,0.0,2632.0,0.0,49.0,1.0,0.0,0.984835788323498,0.648316135616283,0.996461807291474,ONEE,43.2102557962748,0.0,12.6742238722566,1.08560574100709,56.3148359440479,87.1716637595437,DR1,1.3,,182960.0,283210.0517400479,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,DR1,45521963.0,46227.36,36.538498427672955,205.0
035510101,2024,,,,,,,,,,,,,,,,ONEE,,,,,,,DR1,1.3,,,,Akka,Urbain,09.551.01.01,Akka,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5575.0,1337.0,True,,,,,
035510103,1994,111184.0,100562.0,69650.0,12.0,9177.0,6394.0,0.0,868.0,,,,,0.863068181818181,0.847566675284899,0.904464671175709,ONEE,31.4058455905562,0.0341044733700902,3.57137297633873,2.48832503113325,33.1697540473225,43.2689912826899,DR1,1.26165736697639,,85233.0,111183.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,1995,95537.0,86027.0,66619.0,0.0,7727.0,3536.0,0.0,871.0,,,,,0.85382438027892,0.905320422658003,0.90045741440489,ONEE,30.3432994064247,0.0,3.00499778989446,1.37513552285063,30.2879821240534,37.15393734349,DR1,1.26165736697639,,77882.0,95537.00000000003,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,1996,103344.0,93254.0,67727.0,1.0,10264.0,1920.0,0.0,890.0,,,,,0.859973140342247,0.856928389130761,0.90236491716984,ONEE,30.6061684812969,0.00277536855770118,3.98885873716896,0.746162195573306,31.0558923815906,40.1621801767332,DR1,1.26165736697639,,79912.0,103344.00000000006,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,1997,109620.0,103432.0,66318.0,38.0,11301.0,1632.0,0.0,894.0,,,,,0.851322501061421,0.766580942068219,0.943550446998723,ONEE,30.2529750622042,0.0992588252901529,4.38881885606164,0.633798103981293,30.7924129084392,42.5716594108023,DR1,1.26165736697639,,79289.0,109619.99999999999,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,1998,118425.0,106582.0,71751.0,1229.0,16579.0,1868.0,0.0,907.0,,,,,0.851021415552674,0.857809010902404,0.899995777918514,ONEE,32.7202805491064,3.20153009764707,6.43410110459971,0.724947274467233,35.4816672712611,45.9592510593052,DR1,1.26165736697639,,91427.0,118424.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,1999,133426.0,128725.0,77624.0,0.0,15652.0,1728.0,0.0,918.0,,,,,0.848525607590708,0.738038454068751,0.964766986944074,ONEE,35.4780207000674,0.0,6.07013230410264,0.670150052484626,36.8442914272276,51.7450468187579,DR1,1.26165736697639,,95004.0,133425.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2000,140555.0,137665.0,84046.0,0.0,18463.0,3542.0,0.0,1048.0,,,,,0.863037370822965,0.770355573312026,0.979438653907723,ONEE,37.7410982016394,0.0,7.15532485591637,1.37270002922904,41.1000030490596,54.4720080768741,DR1,1.26165736697639,,106051.0,140555.0,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2001,135645.0,131575.0,86764.0,0.0,17715.0,602.0,0.0,1148.0,,,,,0.894660097675647,0.798639559186776,0.969995208079914,ONEE,37.5584232742101,0.0,6.86067759646717,0.233142981262954,40.6958432127782,52.5326905206203,DR1,1.26165736697639,,105081.0,135645.00000000006,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2002,125078.0,120442.0,80968.0,0.0,18425.0,1591.0,0.0,1242.0,,,,,0.893138480069067,0.838445060693114,0.962935128479829,ONEE,35.0848184465481,0.0,7.13069924141815,0.61573636326167,39.0820370255289,48.4067082614979,DR1,1.26165736697639,,100984.0,125077.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2003,149906.0,141726.0,89490.0,0.0,24755.0,2336.0,0.0,1280.0,,,,,0.90340812487869,0.822580189943976,0.94543247101517,ONEE,38.3101548039136,0.0,9.57384344761615,0.90343358083746,45.0869821436695,57.9752201922176,DR1,1.26165736697639,,116581.0,149905.9999999999,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2004,178651.0,174182.0,111419.0,0.0,26585.0,1558.0,0.0,1322.0,,,,,0.906170752324599,0.8012423786614,0.974984746796827,ONEE,47.5194466481729,0.0,10.2744556973277,0.602129094468181,53.9373175110194,69.0442649909082,DR1,1.26165736697639,,139562.0,178651.00000000006,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2005,189267.0,184714.0,110372.0,0.0,29992.0,4391.0,0.0,1388.0,,,,,0.93146960374723,0.783670972422231,0.975944036731179,ONEE,46.2991476880177,0.0,11.7189364379894,1.71571918842396,56.5609043772056,73.9533189786921,DR1,1.26165736697639,,144755.0,189266.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2006,238189.0,232552.0,107109.0,3847.0,45023.0,9947.0,0.0,1473.0,,,,,0.956108384330999,0.713500636416801,0.976333919702421,ONEE,44.2549873955543,34.6245391750354,17.7859805559223,3.92948378805854,65.5477558075199,94.0946832204559,DR1,1.26165736697639,,165926.0,238189.00000000006,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2007,261325.0,254343.0,114362.0,18986.0,37698.0,5076.0,0.0,1510.0,,,,,0.971946809871424,0.692458609043693,0.973282311298192,ONEE,46.9940893931995,270.305708116924,15.0564402696101,2.02733542385646,70.3424683846428,104.372228061326,DR1,1.26165736697639,,176122.0,261324.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2008,369153.0,358308.02,109144.0,0.0,38403.0,7149.0,0.0,1532.0,,,,,0.977506896953987,0.431740266377515,0.97062199142361,ONEE,45.0863048739557,0.0,15.5070704488057,2.88675485348833,62.4659992747559,149.063395500039,DR1,1.26165736697639,,154696.0,369153.0000000001,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2009,316738.0,304089.0,92280.0,0.0,24534.0,4204.0,0.0,1665.0,,,,,0.97170936036171,0.397969015650024,0.960064785406235,ONEE,38.7700551950259,0.0,10.0159830436658,1.71627915201642,49.405487730429,129.307998585009,DR1,1.26165736697639,,121018.0,316737.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2010,235178.0,230544.18,93975.0,0.0,25382.0,3108.0,0.0,1687.0,,,,,0.975171544235544,0.531199703241262,0.980296541343153,ONEE,39.7756372467823,0.0,10.4763903432663,1.28282330733873,50.5472832475026,97.0694400815022,DR1,1.26165736697639,,122465.0,235177.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2011,291966.0,277815.0,98343.0,0.0,27712.0,7072.0,0.0,1705.0,0.0,42.0,6.0,,0.975769383414803,0.479192988139589,0.951532027701856,ONEE,42.057427914622,0.0,11.5641659210533,2.95113241172376,55.5536488370403,121.83686732485,DR1,1.26165736697639,,133127.0,291965.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,,,,,
035510103,2012,260476.0,253287.0,101067.0,0.0,27782.0,4467.0,0.0,1729.0,0.0,40.0,5.0,0.0,0.979218784819663,0.526343633901464,0.97240052826364,ONEE,43.5448395310932,0.0,11.7211591538786,1.88461658413273,56.2457005888156,109.894199545233,DR1,1.26165736697639,,133316.0,260476.00000000012,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,59583344.0,39559.2,0.0,175.0
035510103,2013,228901.0,219551.0,100601.0,0.0,18811.0,4730.0,148.0,1755.0,0.0,43.0,4.0,0.0,0.983151270486776,0.566109924345596,0.959152646777428,ONEE,43.6465198570588,0.0,8.0237899593649,2.01757091636787,53.0156213943684,97.6372093715691,DR1,1.26165736697639,,124290.0,228900.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,60549168.0,39559.2,0.0,175.0
035510103,2014,332986.0,323766.0,106043.0,0.0,22837.0,4290.0,5.0,1749.0,0.0,44.0,2.0,0.0,0.968676923076923,0.4113310230228,0.972311148216441,ONEE,47.2097099516972,0.0,9.84843747641606,1.85005897332508,57.4316092709948,143.599938762617,DR1,1.26165736697639,,133175.0,332986.0000000002,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,62432536.0,39559.2,23.967476722532588,175.0
035510103,2015,298158.0,286860.0,110219.0,0.0,15939.0,3204.0,0.0,1810.0,0.0,43.0,2.0,0.0,,0.450958655790281,0.96210733906184,ONEE,,,,,56.193856543727,129.517538994176,DR1,1.26165736697639,,129362.0,298157.9999999999,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,64290691.0,39992.4,13.197407407407407,175.0
035510103,2016,196605.0,189839.0,112166.0,0.0,15880.0,1182.0,0.0,1833.0,0.0,43.0,2.0,0.0,,0.680724192605313,0.965585819282317,ONEE,,,,,56.5447875862654,86.0261550391379,DR1,1.26165736697639,,129228.0,196605.00000000006,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,67750318.0,39992.4,26.481981481481483,175.0
035510103,2017,226854.0,217983.0,115322.0,0.0,21042.0,1193.0,0.0,1870.0,0.0,44.0,3.0,0.0,,0.63104462274581,0.960895553968632,ONEE,,,,,60.627894537162,99.9853179942376,DR1,1.26,,137557.0,226853.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,70997527.0,39992.4,32.031893518518515,175.0
035510103,2018,250594.0,237583.0,115732.0,0.0,23589.0,1972.0,0.0,1898.0,0.0,46.0,3.0,0.0,,0.594710059221409,0.948079363432484,ONEE,,,,,62.7284092206298,111.253657153819,DR1,1.26,,141293.0,250594.00000000012,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,71008490.0,39992.4,35.97677314814815,175.0
035510103,2019,245294.0,232915.0,123542.0,0.0,22791.0,961.0,0.0,1921.0,0.0,47.0,3.0,0.0,,0.632393791726595,0.949534028553491,ONEE,,,,,65.8692200189569,109.694383038888,DR1,1.26,,147294.0,245293.99999999997,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,75037651.0,40287.6,37.419673112338856,175.0
035510103,2020,296910.0,281474.0,132763.0,0.0,33905.0,1527.0,0.0,1942.0,0.0,47.0,3.0,0.0,,0.597550750691005,0.948011181839615,ONEE,,,,,75.7642594520549,133.744560028001,DR1,1.26,,168195.0,296909.99999999994,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,72126341.0,40287.6,40.29801115241636,175.0
035510103,2021,270288.0,251303.0,127616.0,0.0,41543.0,1486.0,0.0,1975.0,0.0,47.0,3.0,0.0,,0.679040839146369,0.929760107736932,ONEE,,,,,77.4281184920151,122.639932555714,DR1,1.26,,170645.0,270288.0000000001,Fam El Hisn,Urbain,09.551.01.03,Fam El Hisn,Tata,9.551,09,Souss-Massa,SRM SM,DR1,Commune,URB,5908.0,1294.0,True,DR1,75032464.0,44001.6,38.836135578583765,186.0
